version,author,index,project,commit_fix,url_issue,repo_url,file,function,n_try_pass,n_generic_except,n_nested_try,n_bare_except,n_captures_misplaced_bare_raise,n_captures_broad_raise,n_bare_raise_finally,has_smell,exists_anti_pattern,anti_pattern_add,anti_pattern_added_name,anti_pattern_removed,anti_pattern_rem_name,fix_to_only_rem_anti_pattern,comments
0,3,129,dvc,20bb6ddf3cc2bd8876794f88b27ec167b1780ef9,https://github.com/iterative/dvc/issues/6364,https://github.com/iterative/dvc,1,7,2,0,0,0,0,0,0,2,Y,Y,Swallowing Exception,N,,N,
0,3,132,dvc,cffc019e1f2f5489aa5f2fc7efca38b0535a2b46,https://github.com/iterative/dvc/issues/5195,https://github.com/iterative/dvc,6,114,5,4,0,0,0,0,0,9,Y,Y,"Bare Raise, Too Broad Except",N,,N,
0,3,133,dvc,d365e6d5b4881cf6a9ce8d08232c7289d9d1b786,https://github.com/iterative/dvc/issues/5611,https://github.com/iterative/dvc,2,61,2,3,0,0,0,0,0,5,N,,,,,,
0,3,134,edgedb,ffebad29e4abe8bc3eab58bbf2fc43a718deab1e,https://github.com/edgedb/edgedb/issues/1184,https://github.com/edgedb/edgedb,8,431,1,0,0,0,0,0,0,1,Y,N,,Y,Bare Raise,N,
0,3,135,fastapi,0976185af96ab2ee39c949c0456be616b01f8669,https://github.com/tiangolo/fastapi/issues/2,https://github.com/tiangolo/fastapi,245,749,0,4,0,0,0,0,0,4,N,,,,,,
0,3,136,flair,239cd8c1c16cddc9c9dbbd375e2895b1a17e3ed9,https://github.com/flairnlp/flair/issues/233,https://github.com/flairnlp/flair,2,86,0,0,0,1,0,1,0,2,Y,Y,Too Broad Except,Y,Bare Except,N,
0,3,137,flair,b49127f766f5665c08f033e6cf696d03c41e49c2,https://github.com/flairnlp/flair/issues/1690,https://github.com/flairnlp/flair,2,61,2,0,0,3,0,0,0,5,Y,Y,Bare Except,N,,N,
0,3,138,gamestonkterminal,197c08e8edbc4bff7bb7f6e972e70ceab92ec22c,https://github.com/gamestonkterminal/gamestonkterminal/issues/2566,https://github.com/gamestonkterminal/gamestonkterminal,17,159,1,5,0,0,0,0,0,6,Y,Y,Too Broad Except,N,,N,
0,3,139,gamestonkterminal,1f4c150dc2435b4ad90e748e0d189b0118b69299,https://github.com/gamestonkterminal/gamestonkterminal/issues/3299,https://github.com/gamestonkterminal/gamestonkterminal,10,129,0,1,0,0,0,1,0,2,N,,,,,,
0,3,140,gamestonkterminal,2ce3fe460ba2595a4e8ef99076f7921884516289,https://github.com/gamestonkterminal/gamestonkterminal/issues/1767,https://github.com/gamestonkterminal/gamestonkterminal,15,205,0,12,0,0,0,1,0,13,N,,,,,,
0,3,141,gamestonkterminal,3e792d75de779053913364041dc14a290ab1e439,https://github.com/gamestonkterminal/gamestonkterminal/issues/3238,https://github.com/gamestonkterminal/gamestonkterminal,2,12,0,1,0,0,0,0,0,1,N,,,,,,
0,3,144,gamestonkterminal,82e38cfdc164f21775dc7625e4f756ec1eaa7021,https://github.com/gamestonkterminal/gamestonkterminal/issues/1952,https://github.com/gamestonkterminal/gamestonkterminal,2,44,0,2,0,0,0,0,0,2,N,,,,,,
0,3,263,psutil,737933eda1e9957bdfeccc92b8cacf40aa154aa0,https://github.com/giampaolo/psutil/issues/203,https://github.com/giampaolo/psutil,2,90,13,1,1,0,0,0,0,15,Y,Y,Swallowing Exception,N,,N,Caso interessante do uso de swallowing exception (talvez seja correto?)
0,3,149,ghunt,d7c87d7085d67273799f44c85272cbdece5a9904,https://github.com/mxrch/ghunt/issues/1,https://github.com/mxrch/ghunt,1,7,0,2,0,0,0,0,0,2,Y,Y,Too Broad Except,N,,N,
0,3,150,glances,cf2a386d987952e327ea02d261d59d2ba297bdda,https://github.com/nicolargo/glances/issues/999,https://github.com/nicolargo/glances,1,32,9,4,0,0,0,0,0,13,N,,,,,,
0,3,151,great_expectations,0312642755f6003c70623e9aa3ceed1020373dac,https://github.com/great-expectations/great_expectations/issues/4044,https://github.com/great-expectations/great_expectations,4,44,5,0,1,0,0,0,0,6,Y,Y,Swallowing Exception,N,,N,
0,3,152,gunicorn,4fe426cd669653ff8087c16718a29b21df3d1261,https://github.com/benoitc/gunicorn/issues/76,https://github.com/benoitc/gunicorn,1,31,3,1,0,2,0,0,0,6,Y,Y,Swallowing Exception,N,,N,
0,3,153,gunicorn,d79ff999ce895e2ed0ea02aa8729e6da736dfc27,https://github.com/benoitc/gunicorn/issues/1024,https://github.com/benoitc/gunicorn,8,75,3,4,2,2,0,0,0,11,N,,,,,,
0,3,154,instapy,37028354b87058ba9a36b79d9b6393078c2ecd68,https://github.com/instapy/instapy/issues/3594,https://github.com/instapy/instapy,2,17,0,7,1,0,0,0,0,8,N,,,,,,
0,3,155,jax,616d63b19ae08c6d58f1de8d7c41fe78ebded157,https://github.com/google/jax/issues/3877,https://github.com/google/jax,1,92,1,0,0,0,0,0,0,1,N,,,,,,
0,3,156,jax,c8ac813ec1996c38830a97eaafdb820364503bc8,https://github.com/google/jax/issues/1521,https://github.com/google/jax,1,268,4,2,0,1,0,0,0,7,N,,,,,,
0,3,157,jumpserver,21352a2ab7563c50ee331925129b55edd7fdd53a,https://github.com/jumpserver/jumpserver/issues/9871,https://github.com/jumpserver/jumpserver,2,13,1,6,0,0,0,0,0,7,N,,,,,,
0,3,158,lbry-sdk,2336015f9a27496ace0a73bdef25e4099762d231,https://github.com/lbryio/lbry-sdk/issues/1826,https://github.com/lbryio/lbry-sdk,2,116,2,2,0,0,0,25,0,29,Y,Y,Too Broad Raising,Y,Too Broad Raising,N,
0,3,159,lbry-sdk,6ed1614db0654d4317a73564d9c7430e4c11f9ed,https://github.com/lbryio/lbry-sdk/issues/2997,https://github.com/lbryio/lbry-sdk,5,91,1,1,0,0,0,1,0,3,N,,,,,,
0,3,160,lbry-sdk,a05c44ad1e5c497368972d401102e7e1dacd42c7,https://github.com/lbryio/lbry-sdk/issues/2164,https://github.com/lbryio/lbry-sdk,1,48,0,1,0,0,0,0,0,1,N,,,,,,
0,3,164,lightning,663b90035c5743ced842713a6a3036737aeca16b,https://github.com/lightning-ai/lightning/issues/1801,https://github.com/lightning-ai/lightning,2,25,0,1,0,0,0,0,0,1,N,,,,,,
0,3,165,lightning,7e08b0d710208e980f27896aa62a59f26f0cb3b3,https://github.com/lightning-ai/lightning/issues/4485,https://github.com/lightning-ai/lightning,5,118,2,4,0,0,0,0,0,6,Y,Y,Swallowing Exception,N,,N,
0,3,166,lightning,7f4ef6d135b8b824d23be9fe2ab21f184b12ea9b,https://github.com/lightning-ai/lightning/issues/7889,https://github.com/lightning-ai/lightning,2,33,0,1,0,0,0,0,0,1,N,,,,,,
0,3,168,lightning,f72e354ee62e0d07c6394a020c615d388d4206c8,https://github.com/lightning-ai/lightning/issues/687,https://github.com/lightning-ai/lightning,12,142,2,4,0,0,0,0,0,6,Y,N,,Y,Swallowing Exception,N,
0,3,169,locust,ed074f60815161712ecc635188f4ca6f1fd1353d,https://github.com/locustio/locust/issues/4,https://github.com/locustio/locust,2,35,3,2,0,0,0,0,0,5,N,,,,,,
0,3,170,mailpile,197402067191a1b1ed9f68e55330cf314c402894,https://github.com/mailpile/mailpile/issues/451,https://github.com/mailpile/mailpile,3,96,10,1,0,8,0,2,0,21,N,,,,,,
0,3,171,mailpile,a72aff54a256ddc886d6f7835acae515694bd700,https://github.com/mailpile/mailpile/issues/620,https://github.com/mailpile/mailpile,3,109,10,1,0,9,0,2,0,22,N,,,,,,
0,3,172,mailpile,cb27d65b66f17a994bf3420ffebecd3dcfb7de48,https://github.com/mailpile/mailpile/issues/356,https://github.com/mailpile/mailpile,5,177,16,0,0,9,0,7,0,32,Y,Y,"Bare Except, Swallowing Exception, Bare Raise",Y,"Bare Raise, Bare Except",N,
0,3,173,matplotlib,c6f97095c8ce308a8290ca9d5a2df116d4268c3b,https://github.com/matplotlib/matplotlib/issues/2973,https://github.com/matplotlib/matplotlib,1,172,1,0,0,1,0,0,0,2,N,,,,,,
0,3,175,mlflow,69c9d5329941e6305599f57df40e723d280d1c61,https://github.com/mlflow/mlflow/issues/7427,https://github.com/mlflow/mlflow,1,1,0,2,0,0,0,0,0,2,Y,Y,Too Broad Except,Y,Too Broad Except,N,
0,3,176,mlflow,ab1aeb7b69e1a050a020c11ad759cb8d7eae3365,https://github.com/mlflow/mlflow/issues/7589,https://github.com/mlflow/mlflow,5,287,0,3,0,0,0,8,0,11,N,,,,,,
0,3,177,mlflow,ed6fa273e2188ffc5c4673b03857fa1469411598,https://github.com/mlflow/mlflow/issues/1820,https://github.com/mlflow/mlflow,2,57,0,0,0,0,0,1,0,1,N,,,,,,
0,3,180,modin,d1ce361987d2d1b2fd0237b902098131236cac6f,https://github.com/modin-project/modin/issues/2887,https://github.com/modin-project/modin,2,490,2,91,0,0,0,0,0,93,N,,,,,,
0,3,181,moviepy,25ed5a4d980b52dda114cdd88e657cbd8ea3b42a,https://github.com/zulko/moviepy/issues/3,https://github.com/zulko/moviepy,19,106,1,1,0,4,0,3,0,9,Y,Y,"Swallowing Exception, Too Broad Raising",N,,N,
0,3,182,moviepy,5eb20a73c959d71482effe4f30713d7d2d7c0a65,https://github.com/zulko/moviepy/issues/1147,https://github.com/zulko/moviepy,3,53,0,0,0,0,0,3,0,3,Y,Y,Too Broad Except,N,,N,
0,3,183,moviepy,6cbd4f347735e8bdd8224589f986e42addbec8a1,https://github.com/zulko/moviepy/issues/722,https://github.com/zulko/moviepy,8,45,0,0,0,0,0,1,0,1,N,,,,,,
0,3,184,moviepy,7183eaa107b8436ab2277bc5470d2cb124b7d0ca,https://github.com/zulko/moviepy/issues/1467,https://github.com/zulko/moviepy,1,4,0,0,0,0,1,0,0,1,N,,,,,,
0,3,187,netbox,17e01644f5ff6d55a18f5f308058cd3258b7f6c0,https://github.com/netbox-community/netbox/issues/7813,https://github.com/netbox-community/netbox,1,19,1,1,0,0,0,0,0,2,Y,Y,Too Broad Except,Y,Too Broad Except,N,
0,3,188,netbox,3fdb655a92c6f77e4a895208166d94364b05546b,https://github.com/netbox-community/netbox/issues/3269,https://github.com/netbox-community/netbox,1,43,3,0,0,0,0,2,0,5,N,,,,,,
0,3,189,netbox,5de9d3f15f4f5bc82ebbe5f650dcd528fe9bf250,https://github.com/netbox-community/netbox/issues/12639,https://github.com/netbox-community/netbox,3,41,0,0,0,0,0,1,0,1,N,,,,,,
0,3,190,netbox,a46f68c6e47eb848ce01faf0347753e6f24b9544,https://github.com/netbox-community/netbox/issues/2608,https://github.com/netbox-community/netbox,1,42,3,0,0,0,0,2,0,5,N,,,,,,
0,3,194,netbox,d665d4d62a883940b84b1ee484b189ea163f870c,https://github.com/netbox-community/netbox/issues/1992,https://github.com/netbox-community/netbox,1,6,0,1,0,0,0,0,0,1,N,,,,,,
0,3,195,netbox,da3879e928c56d2a1dd50fa52895bd445bcad9dc,https://github.com/netbox-community/netbox/issues/1275,https://github.com/netbox-community/netbox,1,6,1,0,0,0,0,0,0,1,N,,,,,,
0,3,196,netbox,f643f2c6017833e9996988f455d013938286ea5e,https://github.com/netbox-community/netbox/issues/1103,https://github.com/netbox-community/netbox,1,12,1,0,0,0,0,0,0,1,Y,Y,Swallowing Exception,N,,N,
0,3,198,networkx,1e49d31bc010543627697a7f6d90d716e0b5e7f8,https://github.com/networkx/networkx/issues/3415,https://github.com/networkx/networkx,2,41,1,0,0,4,0,0,0,5,N,,,,,,
0,3,199,nltk,a31de6c687165afe64a490053c73c8e0b20ff6db,https://github.com/nltk/nltk/issues/2821,https://github.com/nltk/nltk,1,13,0,1,0,0,0,1,0,2,Y,Y,"Too Broad Except, Too Broad Raising",Y,"Too Broad Except, Too Broad Raising",N,
0,3,202,numba,fa5bb37159d09c5bff53b83a4821e3f154892d1d,https://github.com/numba/numba/issues/2841,https://github.com/numba/numba,1,2,1,0,0,0,0,0,0,1,Y,Y,Swallowing Exception,N,,N,
0,3,203,numpy,06aafa56b25ba15063b3cbc701eb67b352d1e14f,https://github.com/numpy/numpy/issues/3213,https://github.com/numpy/numpy,2,375,7,0,0,1,0,0,0,8,N,,,,,,
0,3,204,numpy,079ca4d2da488ffb7af1fc923728c3abde867231,https://github.com/numpy/numpy/issues/2591,https://github.com/numpy/numpy,2,136,3,1,1,1,0,0,0,6,N,,,,,,
0,3,206,numpy,34e3f4966dcbd14094e00b11f6379f5c13a7c6c1,https://github.com/numpy/numpy/issues/715,https://github.com/numpy/numpy,1,7,3,2,2,0,0,0,0,7,N,,,,,,
0,3,207,numpy,4056847a275117a97b47fb1f88aafa2b58982d93,https://github.com/numpy/numpy/issues/13077,https://github.com/numpy/numpy,1,17,1,0,0,0,0,0,0,1,N,,,,,,
0,3,210,numpy,5856c486ac5dd62a6ac9b2a861aa86802e6e0edd,https://github.com/numpy/numpy/issues/14981,https://github.com/numpy/numpy,3,323,4,1,0,0,0,2,0,7,N,,,,,,
0,3,211,numpy,741c8b4dc95e4fa8a2ba0d003611c9c874ec9cab,https://github.com/numpy/numpy/issues/13312,https://github.com/numpy/numpy,2,203,3,2,1,0,0,0,0,6,Y,Y,Swallowing Exception,Y,Swallowing Exception,N,
0,3,213,numpy,bd9f33fc3201e15b86b3e4333d65f1a085d1f012,https://github.com/numpy/numpy/issues/13056,https://github.com/numpy/numpy,1,103,17,2,0,0,0,0,0,19,Y,Y,Swallowing Exception,Y,Swallowing Exception,N,
0,3,214,numpy,d0bba527fa3ade5674c670b6df1d7ad0346603c1,https://github.com/numpy/numpy/issues/1187,https://github.com/numpy/numpy,2,332,5,0,0,1,0,0,0,6,N,,,,,,
0,3,216,numpy,fdf4926b7af50707461f3fe96ede865dd7dfb0e6,https://github.com/numpy/numpy/issues/10710,https://github.com/numpy/numpy,1,57,3,1,0,0,0,0,0,4,N,,,,,,
0,3,49,ansible,7714dcd04e3b931b693383127e51f9dff9236dc4,https://github.com/ansible/ansible/issues/30539,https://github.com/ansible/ansible,35,571,21,80,8,39,0,15,0,163,Y,N,,Y,Swallowing Exception,Y,"PR somente para retirar os warnings do pylint, incluindo Swallowing Exception e mesnages de error"
0,3,218,octoprint,e91fcd6387c96d8aa92070f7a14b6558773446d1,https://github.com/octoprint/octoprint/issues/3689,https://github.com/octoprint/octoprint,3,14,2,2,0,0,0,0,0,4,N,,,,,,
0,3,219,openbbterminal,19660ff3ee39458bd78e729b97fca4a4e552c160,https://github.com/openbb-finance/openbbterminal/issues/3302,https://github.com/openbb-finance/openbbterminal,3,137,0,15,0,0,0,1,0,16,N,,,,,,
0,3,54,ansible,831e1bf2e0375446c4a4ee04c1831b1b9b683e94,https://github.com/ansible/ansible/issues/62716,https://github.com/ansible/ansible,2,22,1,0,0,0,0,2,0,3,Y,Y,Swallowing Exception,N,,N,
0,3,221,openbbterminal,4303bdc682e67d26e9ed92ab647cf5afae4e142c,https://github.com/openbb-finance/openbbterminal/issues/3882,https://github.com/openbb-finance/openbbterminal,3,29,0,3,0,0,0,0,0,3,Y,Y,Swallowing Exception,Y,Swallowing Exception,N,
0,3,222,openbbterminal,47f3e76987060b6f5709cc4a2d3644816fe6539c,https://github.com/openbb-finance/openbbterminal/issues/4433,https://github.com/openbb-finance/openbbterminal,4,67,1,2,0,0,0,0,0,3,Y,Y,Too Broad Except,N,,N,
0,3,224,openbbterminal,90fe23b400b99c0c84e4920ee28221e1372b622e,https://github.com/openbb-finance/openbbterminal/issues/2350,https://github.com/openbb-finance/openbbterminal,5,27,0,9,0,0,0,0,0,9,N,,,,,,
0,3,225,openbbterminal,bd684dd84598b984fde63a9fa99352a2016c6722,https://github.com/openbb-finance/openbbterminal/issues/2301,https://github.com/openbb-finance/openbbterminal,4,32,0,3,0,0,0,0,0,3,N,,,,,,
0,3,226,openbbterminal,cca41d4f085dfc64b6cf88aa46f893960836bd0b,https://github.com/openbb-finance/openbbterminal/issues/3474,https://github.com/openbb-finance/openbbterminal,8,65,1,1,0,0,0,0,0,2,N,,,,,,
0,3,227,openbbterminal,da69e6dde657eba3756527e40aee4ce445ed9269,https://github.com/openbb-finance/openbbterminal/issues/4079,https://github.com/openbb-finance/openbbterminal,6,136,0,4,0,0,0,0,0,4,Y,Y,Too Broad Except,N,,N,
0,3,228,openbbterminal,f34b474052886159ada27fca86964b1601ffba35,https://github.com/openbb-finance/openbbterminal/issues/3993,https://github.com/openbb-finance/openbbterminal,10,109,1,7,0,0,0,0,0,8,Y,Y,Too Broad Except,N,,N,
0,3,229,pandas,0f351dc475eaa5fdddf1ecd24e70ac0114e58e9b,https://github.com/pandas-dev/pandas/issues/13383,https://github.com/pandas-dev/pandas,2,191,0,0,0,2,0,1,0,3,N,,,,,,
0,3,230,pandas,1152d7837da14485e75e3fee3fec9e1479e31eca,https://github.com/pandas-dev/pandas/issues/1046,https://github.com/pandas-dev/pandas,2,191,22,8,1,9,0,19,0,59,N,,,,,,
0,3,231,pandas,166a80dc5dfdb6aa41b2c1687069e5fd47e41cc6,https://github.com/pandas-dev/pandas/issues/622,https://github.com/pandas-dev/pandas,25,2248,32,39,0,18,0,37,0,126,N,,,,,,
0,3,232,pandas,17caaa4392196ca7e542059353a29b74dfb458bb,https://github.com/pandas-dev/pandas/issues/846,https://github.com/pandas-dev/pandas,2,414,4,7,0,1,0,6,0,18,Y,Y,Bare Raise,Y,Bare Raise,N,
0,3,233,pandas,195550c7bdd051e4c0fa647678ac2bd3dd391809,https://github.com/pandas-dev/pandas/issues/678,https://github.com/pandas-dev/pandas,3,203,5,6,1,0,0,14,0,26,Y,Y,Too Broad Raising,N,,N,
0,3,234,pandas,384eb45587172b67c5de358b3e3c05cb0f61cdbd,https://github.com/pandas-dev/pandas/issues/9266,https://github.com/pandas-dev/pandas,2,271,5,18,0,5,0,3,0,31,N,,,,,,
0,3,235,pandas,4efe6560e07f28de6a1834fa90e31cef31b0fb18,https://github.com/pandas-dev/pandas/issues/16821,https://github.com/pandas-dev/pandas,23,1484,70,21,1,41,0,6,0,139,Y,Y,Bare Except,Y,Bare Except,N,
0,3,236,pandas,59767d57a2ff0190118ff2519a2c092d7d93b7d6,https://github.com/pandas-dev/pandas/issues/1866,https://github.com/pandas-dev/pandas,3,337,8,2,2,1,0,4,0,17,N,,,,,,
0,3,237,pandas,5d880ea3c0b023d62ce169d567137a5596ddd2bf,https://github.com/pandas-dev/pandas/issues/47481,https://github.com/pandas-dev/pandas,3,200,2,1,0,0,0,0,0,3,N,,,,,,
0,3,239,pandas,75a916a038c62400aa6431c8e9a2deb6e86a350e,https://github.com/pandas-dev/pandas/issues/4902,https://github.com/pandas-dev/pandas,2,87,0,4,0,0,0,0,0,4,Y,Y,Too Broad Except,N,,N,
0,3,240,pandas,81ba24df01b8513ebf7750125b1f23ec95629161,https://github.com/pandas-dev/pandas/issues/618,https://github.com/pandas-dev/pandas,3,159,4,12,0,0,0,3,0,19,N,,,,,,
0,3,241,pandas,89a65d206a6d8c4ae805f1402f36b76f54e17b62,https://github.com/pandas-dev/pandas/issues/4554,https://github.com/pandas-dev/pandas,2,466,7,5,0,3,0,6,0,21,N,,,,,,
0,3,242,pandas,911fec2bb2081887ef4396a1993f2ea4ee9c9f0a,https://github.com/pandas-dev/pandas/issues/1352,https://github.com/pandas-dev/pandas,2,128,5,6,0,0,0,0,0,11,Y,Y,Too Broad Except,Y,Too Broad Except,N,
0,3,148,ghunt,8a52d6229b29be1e9da287b7ef3b45e382ce592f,https://github.com/mxrch/ghunt/issues/329,https://github.com/mxrch/ghunt,1,5,1,1,0,1,0,0,0,3,Y,Y,Too Broad Except,Y,Too Broad Except,N,Caso interessante de como usar tratamento de exceção para evitar erros de API externas
0,3,244,pandas,c6bf2eb010305bd638bb6087fb8c08d54161b261,https://github.com/pandas-dev/pandas/issues/4678,https://github.com/pandas-dev/pandas,3,209,6,11,0,5,0,10,0,32,Y,Y,Too Broad Except,Y,Too Broad Except,N,
0,3,245,pandas,c6c201e27c7ed57a823ec7261340dfeec1e0226a,https://github.com/pandas-dev/pandas/issues/9755,https://github.com/pandas-dev/pandas,2,306,5,18,0,5,0,3,0,31,N,,,,,,
0,3,246,pandas,cf6203793cc2dd9d3de571ec3def57726244abd4,https://github.com/pandas-dev/pandas/issues/9680,https://github.com/pandas-dev/pandas,2,62,0,1,0,0,0,0,0,1,N,,,,,,
0,3,247,pandas,d75100dab6f6737f647e537cee995788120e4106,https://github.com/pandas-dev/pandas/issues/20927,https://github.com/pandas-dev/pandas,2,50,2,0,0,0,0,0,0,2,N,,,,,,
0,3,248,pandas,d857cd12b3ae11be788ba96015383a5b7464ecc9,https://github.com/pandas-dev/pandas/issues/31464,https://github.com/pandas-dev/pandas,2,126,7,0,0,0,0,0,0,7,N,,,,,,
0,3,250,pip,237a8ae5771ac1367bb126f11413d256747078b1,https://github.com/pypa/pip/issues/219,https://github.com/pypa/pip,1,6,0,0,0,1,0,0,0,1,N,,,,,,
0,3,252,pip,a3c42a3bcc7c6c58c37cede825c36327488a18b4,https://github.com/pypa/pip/issues/22,https://github.com/pypa/pip,5,31,3,0,0,1,0,0,0,4,N,,,,,,
0,3,253,pip,f77649e841d7bdff1ce5a29534762fb5be030414,https://github.com/pypa/pip/issues/8954,https://github.com/pypa/pip,2,48,2,0,0,0,0,0,0,2,N,,,,,,
0,3,254,pipenv,7f7ae3244d6920bb4cd27cd835d7ee4b2ecc9a83,https://github.com/pypa/pipenv/issues/2414,https://github.com/pypa/pipenv,2,71,8,4,0,0,0,0,0,12,Y,Y,Swallowing Exception,Y,Swallowing Exception,N,
0,3,255,pipenv,c4a165bce35edf661abaaa68c3cfd427664e5e25,https://github.com/pypa/pipenv/issues/4226,https://github.com/pypa/pipenv,17,531,45,53,3,2,0,0,0,103,Y,Y,Swallowing Exception,Y,Swallowing Exception,N,
0,3,256,powerline,5f37ab7e3e94f2fd1846a76af0bdb66cc1a306ee,https://github.com/powerline/powerline/issues/1065,https://github.com/powerline/powerline,3,55,3,6,2,0,0,0,0,11,N,,,,,,
0,3,257,powerline,c6d56327791fc5cd5faba1f0df07ff251ab9f6cd,https://github.com/powerline/powerline/issues/898,https://github.com/powerline/powerline,2,18,2,0,0,0,0,0,0,2,N,,,,,,
0,3,258,prefect,7b40e26d5097daf3d1ad9c10925f6ea5f56283d9,https://github.com/prefecthq/prefect/issues/6111,https://github.com/prefecthq/prefect,3,38,2,4,0,0,0,0,0,6,N,,,,,,
0,3,259,psutil,0d8c6ee142edffd715eeafba4abe785d2c9ef139,https://github.com/giampaolo/psutil/issues/275,https://github.com/giampaolo/psutil,1,48,0,0,0,1,0,0,0,1,N,,,,,,
0,3,260,psutil,3dd8b22e2d299d3199de136ee4a170b8684234a1,https://github.com/giampaolo/psutil/issues/272,https://github.com/giampaolo/psutil,1,48,0,0,1,0,0,0,0,1,Y,Y,Bare Raise,N,,N,
0,3,390,spyder,8f558985ae301ae088dea0b1ecc8f29461d3d720,https://github.com/spyder-ide/spyder/issues/2,https://github.com/spyder-ide/spyder,3,236,4,2,0,0,0,0,0,6,Y,Y,Swallowing Exception,N,,N,
0,3,243,pandas,9eb46897987b958293fb979a1375e37700398e57,https://github.com/pandas-dev/pandas/issues/3110,https://github.com/pandas-dev/pandas,4,792,14,20,0,5,0,12,0,51,Y,Y,Swallowing Exception,Y,Too Broad Except,N,"Estranho essa logica, o raise é coloca fora ao invés de dentro do except, porque?"
0,3,266,psutil,c79b7eafa46bfd7fa71c38463d32ca99f95d3ab5,https://github.com/giampaolo/psutil/issues/331,https://github.com/giampaolo/psutil,2,177,26,1,1,0,0,0,0,28,Y,Y,Bare Raise,Y,Swallowing Exception,N,
0,3,268,psutil,fdd4fd0531498944278ff70ca1c890dfb7890a92,https://github.com/giampaolo/psutil/issues/503,https://github.com/giampaolo/psutil,1,55,0,0,1,1,0,0,0,2,N,,,,,,
0,3,269,pwntools,ebbe917713582ec0cc6e5ae49c01f07e70212667,https://github.com/gallopsled/pwntools/issues/1029,https://github.com/gallopsled/pwntools,1,35,0,1,1,0,0,0,0,2,Y,Y,Too Broad Except,N,,N,
0,3,270,pymc,3badfea5161bac59d488f931c13d47e102fe30da,https://github.com/pymc-devs/pymc/issues/259,https://github.com/pymc-devs/pymc,1,88,2,0,0,4,0,0,0,6,N,,,,,,
0,3,271,pymc,acb8da03005c28f33f55395b8c18ab73aae771a6,https://github.com/pymc-devs/pymc/issues/4393,https://github.com/pymc-devs/pymc,3,164,2,0,0,0,0,0,0,2,Y,Y,Bare Raise,N,,N,
0,3,272,pymc,fc66a40cc7021fdb7c0432396db5f1b92da48524,https://github.com/pymc-devs/pymc/issues/488,https://github.com/pymc-devs/pymc,1,17,1,0,0,0,0,0,0,1,N,,,,,,
0,3,274,pyro,942ba819bde3e0997975ef44417a2fda51d6a04d,https://github.com/pyro-ppl/pyro/issues/1291,https://github.com/pyro-ppl/pyro,3,38,0,0,0,0,0,1,0,1,Y,N,,Y,Swallowing Exception,N,
0,3,275,pyro,bae2f61474adc271497d05b0a1572f7ad234131e,https://github.com/pyro-ppl/pyro/issues/8,https://github.com/pyro-ppl/pyro,5,70,2,0,0,0,0,0,0,2,N,,,,,,
0,3,277,pysyft,5616b191da16a1e01c1dfa7d9f2bfbdf3821c19e,https://github.com/openmined/pysyft/issues/1350,https://github.com/openmined/pysyft,2,60,1,0,0,2,0,0,0,3,Y,Y,Swallowing Exception*,N,,N,"Dev adicionou  except RuntimeError:
            """""
0,3,278,pysyft,5c8e7b78eba693ea29e07eac7476aa7517e5dfef,https://github.com/openmined/pysyft/issues/3807,https://github.com/openmined/pysyft,4,156,6,0,1,0,0,1,0,8,Y,Y,Swallowing Exception,N,,N,
0,3,279,pytest,198fcd8a6f442e67b309e4ee2015944d93c6497e,https://github.com/pytest-dev/pytest/issues/4344,https://github.com/pytest-dev/pytest,2,91,1,1,0,0,0,0,0,2,Y,Y,Swallowing Exception,N,,N,
0,3,280,pytest,48d91def7e630abce1b156ee752091efa19f780a,https://github.com/pytest-dev/pytest/issues/718,https://github.com/pytest-dev/pytest,2,72,0,2,0,0,0,0,0,2,Y,Y,Too Broad Except,N,,N,
0,3,281,pytest,48e6aa9dc7583d1273daa3d5736289a8e1742cb8,https://github.com/pytest-dev/pytest/issues/266,https://github.com/pytest-dev/pytest,2,61,0,0,0,1,0,0,0,1,N,,,,,,
0,3,282,pytest,757ada2fd2d0f9c5e6026f8ab2ef3c1415e1ade8,https://github.com/pytest-dev/pytest/issues/5039,https://github.com/pytest-dev/pytest,2,74,0,1,0,0,0,0,0,1,Y,Y,Too Broad Except,Y,Too Broad Except,N,
0,3,283,pytest,9ccd52d538499b9f77f92ca02b85aae0d1705cd1,https://github.com/pytest-dev/pytest/issues/305,https://github.com/pytest-dev/pytest,2,70,1,1,0,1,0,0,0,3,Y,Y,Bare Raise,Y,Bare Raise,N,
0,3,284,pytest,b66b5e2715c098338bc8f6461c41dc48d78c29fb,https://github.com/pytest-dev/pytest/issues/57,https://github.com/pytest-dev/pytest,3,96,1,0,0,0,0,0,0,1,N,,,,,,
0,3,286,pytest,bf5b2264747fdccd56c124147f1971125bf82566,https://github.com/pytest-dev/pytest/issues/188,https://github.com/pytest-dev/pytest,2,85,2,5,0,2,0,0,0,9,N,,,,,,
0,3,287,pytest,c1fcf9c4d8710d7f204058f1f99677675f838099,https://github.com/pytest-dev/pytest/issues/3,https://github.com/pytest-dev/pytest,25,434,16,1,1,8,0,0,0,26,Y,Y,Swallowing Exception,Y,Swallowing Exception,N,
0,3,288,pytest,c3aee4b1e64efa7893bcacbfde793e04f01a8dda,https://github.com/pytest-dev/pytest/issues/18,https://github.com/pytest-dev/pytest,1,5,0,1,0,0,0,0,0,1,N,,,,,,
