,project,version_x,author_x,type,issue_number,commit_msg,author_name,author_date,merge,issue_labels,url_issue_x,has_buggy,exception_bug,symptom,root_cause,fix,has_smell_x,has_test in_fix,symptom_adj,root_cause_adj,fix_adj,symptom_map,symptom_grp,root_cause_map,root_cause_grp,fix_map,fix_grp,version_y,author_y,index,commit_fix,url_issue_y,repo_url,file,function,n_try_pass,n_generic_except,n_nested_try,n_bare_except,n_captures_misplaced_bare_raise,n_captures_broad_raise,n_bare_raise_finally,has_smell_y,exists_anti_pattern,anti_pattern_add,anti_pattern_added_name,anti_pattern_removed,anti_pattern_rem_name,fix_to_only_rem_anti_pattern,comments
403,numba,0,8,issue,7730,"fix issues with locating/parsing source during debuginfo emission.

this works around issues with source that cannot be parsed when
looking for a line containing `def` so as to get the correct line
info for use in debuginfo emission. it adds tests for this and
also the case where the function source is simply unobtainable.

fixes #7730

conflicts:
	numba/tests/test_debuginfo.py",Stuart Archibald,2022-01-14 12:51:40+00:00,FALSE,bug - DWARF,https://github.com/numba/numba/issues/7730,True,S,Exceptional error,Unparsable indent source unhandled,Add a exception handling block,,S,Exceptional error,Unparsable indent source unhandled,Add a exception handling block,Incorrect Exceptions,Incorrect Exceptions,Missing Exception Type,Improper Exception Handling,Add a exception handling block,Improve the exception handling block,0.0,2.0,253.0,2461dafb22554bce9cc291f2cfdcc3fec716a012,https://github.com/numba/numba/issues/7730,https://github.com/numba/numba,3.0,109.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,N,N,,N,,,
404,numpy,0,8,issue,20150,"merge pull request #20150 from warrenweckesser/fix-insert-incorrect-error

bug: lib: fix error raised by insert.",Charles Harris,2021-10-21 12:27:47-06:00,TRUE,"00 - Bug,component: numpy.lib",https://github.com/numpy/numpy/issues/20150,True,S,Exceptional error,String formatting issue,Fix string formatting,,S,Exceptional error,String formatting issue,Fix string formatting,Incorrect Exceptions,Incorrect Exceptions,Incorrect Logic,Incorrect Logic,Change the the exception code logic,Change the the exception code logic,0.0,2.0,265.0,76f1edbe09f45e701544498aad2251215aa51c97,https://github.com/numpy/numpy/issues/20150,https://github.com/numpy/numpy,2.0,321.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,Y,Y,Bare Raise,Y,Bare Raise,N,
405,lbry-sdk,0,8,issue,1352,"fix upnp edge case

-fixes https://github.com/lbryio/lbry/issues/1352",Jack Robison,2018-08-09 08:39:17-04:00,FALSE,"type: bug,priority: blocker",https://github.com/lbryio/lbry-sdk/issues/1352,True,S,Exceptional error,Unexpected network condition,Add a exception handling block,Generic Exception,N,Exceptional error,Unexpected network condition,Add a exception handling block,Incorrect Exceptions,Incorrect Exceptions,Missing Exception Type,Improper Exception Handling,Add a exception handling block,Improve the exception handling block,0.0,1.0,199.0,0501f52805bb001fb70c42469b390da20ad01e7d,https://github.com/lbryio/lbry-sdk/issues/1352,https://github.com/lbryio/lbry-sdk,1.0,21.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,N,N,,N,,,
406,pytest,0,8,issue,655,fix issue 655: crude workarounds around python2/3 exception leaks,Ronny Pfannschmidt,2015-01-09 19:55:49+01:00,FALSE,type: bug,https://github.com/pytest-dev/pytest/issues/655,True,S,Exception leak,Indentation block,Remove indentation,,S,Exception leak,Indentation block,Remove indentation,Incorrect Exceptions,Incorrect Exceptions,Python 2/3 Incompatibility Errors,Python 2/3 Incompatibility Errors,Workaround to fix Python 2/3 incompatibility errors,Python version incompatibility errors,,,,,,,,,,,,,,,,,,,,,,,
407,ansible,0,8,issue,34893,"fixes #34893 (#40166)

fixes several bugs exposed in #34893
* fixes relative path handling in copy so that it splits directories and
  reconstructs the correct file path
* return failed in the proper circumstances",Toshio Kuratomi,2018-05-16 09:09:32-07:00,FALSE,"module,affects_2.4,support:core,bug",https://github.com/ansible/ansible/issues/34893,True,S,Exceptional error,Relative path handling,Add a exception handling block,,S,Exceptional error,Relative path handling,Add a exception handling block,Incorrect Exceptions,Incorrect Exceptions,Incorrect Logic,Incorrect Logic,Add a exception handling block,Improve the exception handling block,0.0,2.0,88.0,ca4147f2cc7f5d7c641059ab81e61ce2b1c97498,https://github.com/ansible/ansible/issues/34893,https://github.com/ansible/ansible,3.0,20.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,Y,Y,Bare Raise,N,,N,
408,redis-py,0,8,issue,2349,"fix behaviour of async pythonparser to match redisparser as for issue #2349 (#2582)

* allow data to drain from pythonparser after connection close.

* add changes",Kristján Valur Jónsson,2023-03-16 14:23:40+00:00,FALSE,bug,https://github.com/andymccurdy/redis-py/issues/2349,True,S,Exceptional error,Unespected behaviour on race condition,Move raise expression to another location,,S,Exceptional error,Unespected behaviour on race condition,Move raise expression to another location,Incorrect Exceptions,Incorrect Exceptions,Incorrect Logic,Incorrect Logic,Move the raise expression to another part,Improve raising conditions,0.0,1.0,394.0,1b2f408259405d412d7530291902f9e0c8bd34b3,https://github.com/andymccurdy/redis-py/issues/2349,https://github.com/andymccurdy/redis-py,2.0,69.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,12.0,Y,N,,Y,Too Broad Except,N,foi removida a linha com antipattern Too Broad Except
409,spyder,0,8,issue,2456,"fix crash of ipython kernels when there are errors importing pandas and/or matplotlib

fixes #2456",Carlos Cordoba,2015-05-31 22:07:56-05:00,FALSE,"type:Bug,component:IPython Console",https://github.com/spyder-ide/spyder/issues/2456,True,S,Application crashing,Import issues,Change exception to generic,,N,Application crashing,Import issues,Change exception to generic,Aplication Crashing,Aplication Crashing,Import Error,Import Error ,Change exception to generic type,EH Anti-Patterns,0.0,1.0,446.0,81ad8d2da04daf95834501212ab102be301ba4ee,https://github.com/spyder-ide/spyder/issues/2456,https://github.com/spyder-ide/spyder,1.0,25.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,10.0,Y,Y,Bare Except,Y,"Nested Try,Too Broad Except",N,foi removida a linha com antipattern Too Broad Except
410,pandas,0,8,issue,766,"bug: fix subtle bug in maybe_convert_objects causing indexes to be mutated, test coverage, fix #766",Wes McKinney,2012-02-08 17:38:34-05:00,FALSE,Bug,https://github.com/pandas-dev/pandas/issues/766,True,S,Incorrect Logic,Improper exception handling block,Fix exception handling block,,S,Incorrect Logic,Improper exception handling block,Fix exception handling block,Incorrect Behavior,Incorrect Behavior,Missing Exception Type,Improper Exception Handling,Add a exception handling block,Improve the exception handling block,0.0,2.0,321.0,c0fb29c78f7cc592a186a24d92a551f0994e51ad,https://github.com/pandas-dev/pandas/issues/766,https://github.com/pandas-dev/pandas,3.0,537.0,4.0,10.0,0.0,0.0,0.0,9.0,0.0,23.0,Y,Y,"Bare Raise, Too Broad Except",Y,"Bare Raise, Too Broad Except",N,
411,pytest,0,8,issue,1,"* refined funcarg docs and changelog
* fixed funcarg setup and error-raising issue

--hg--
branch : 1.0.x",holger krekel,2009-07-05 14:22:01+02:00,FALSE,type: bug,https://github.com/pytest-dev/pytest/issues/1,True,S,Exceptional error,Wrong error raised,Change error type,,S,Exceptional error,Wrong error raised,Change error type,Incorrect Exceptions,Incorrect Exceptions,Wrong Raise Type,Improper Raising,Change to apropriated exception type,Improve the exception handling block,0.0,1.0,359.0,183af955263382481296a70ecf247428c11bf2da,https://github.com/pytest-dev/pytest/issues/1,https://github.com/pytest-dev/pytest,3.0,71.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,Y,N,,Y,Bare Except,N,foi removida a linha com antipattern Bare Except
412,pytorch-lightning,0,8,issue,16334,fix configuration validation error message in lite cli (#16334),Adrian Wälchli,2023-01-12 16:09:28+01:00,FALSE,"bug,ready,fabric",https://github.com/pytorchlightning/pytorch-lightning/issues/16334,True,S,Incorrect Messaging,Wrong variable logged,Fix raise message,,S,Incorrect Messaging,Wrong variable logged,Fix raise message,Incorrect Messaging,Incorrect Messaging,Unproper Message,Unproper Message,Improve the message error,Improve the message error,,,,,,,,,,,,,,,,,,,,,,,
413,ansible,0,8,issue,61067,fixes an issue where config sync with the module fails if there are sync failures on a different device group than the one being synced (#61067),Wojciech Wypior,2019-08-22 04:50:28+01:00,FALSE,"networking,module,shipit,owner_pr,support:certified,f5,bug,affects_2.9",https://github.com/ansible/ansible/issues/61067,True,S,Exceptional error,Unhandled exception,Add a exception handling block,,N,Exceptional error,Unhandled exception,Add a exception handling block,Incorrect Exceptions,Incorrect Exceptions,Missing Exception Type,Improper Exception Handling,Add a exception handling block,Improve the exception handling block,0.0,1.0,26.0,3fa7423e8e6a3afcfd9b859d0952f7612b66b33a,https://github.com/ansible/ansible/issues/61067,https://github.com/ansible/ansible,1.0,22.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,Y,N,,Y,Too Broad Except,N,foi removida a linha com antipattern Too Broad Except
414,sympy,0,8,issue,4128,fix comparison of +/-oo with complex numbers (issue 4128),Sergey B Kirpichev,2013-12-10 23:39:39+04:00,FALSE,"imported,Bug,Needs Review",https://github.com/sympy/sympy/issues/4128,True,S,Exceptional error,Missing value check,Add a raise expression,,S,Exceptional error,Missing value check,Add a raise expression,Incorrect Exceptions,Incorrect Exceptions,Incorrect Logic,Incorrect Logic,Add a raise condition,Improve raising conditions,0.0,1.0,474.0,6f18ddb0550072a2ceb2ee147541bb3a1c24a97e,https://github.com/sympy/sympy/issues/4128,https://github.com/sympy/sympy,2.0,160.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,N,N,,N,,,
415,pandas,0,8,issue,2971,"enh/tst: raise error if invalid value passed to if_exists argument

the if_exists argument in io.sql.write_frame needed data validation
because the logic of the function implicitly used 'append' if the argument
value was any string that was not either 'fail' or 'replace'.
i added a new unit test to support the requirement.

bug: fix if_exists='replace' functionality in io.sql.write_frame

this should resolve issues #2971 and #4110

cln: refactor in between test clean ups to be more dry

tst: complete test coverage for if_exists uses in io.sql.write_frame

cln: refactor to make interaction between exists and if_exists clearer

this refactor results in the function logic being clearer, since if_exists is
only relevant when exists is true, the program flow is better served to
have if_exists control flow only when exists is true

bug: fix regression introduced by c28f11a0041a9f3b25f33b0539e42fa802b1d8d4

sqlite3 convenience function executescript not available
in other database flavors.

tst: adding if_exist test for mysql flavor",davidshinn,2013-07-19 23:18:54-04:00,FALSE,"Bug,IO Data,IO SQL,Blocker",https://github.com/pandas-dev/pandas/issues/2971,True,S,Improper behavior,Missing value check,Add a raise expression,,S,Improper behavior,Missing value check,Add a raise expression,Incorrect Behavior,Incorrect Behavior,Incorrect Logic,Incorrect Logic,Add a raise condition,Improve raising conditions,0.0,2.0,312.0,89ad14ddd49287dfed1b4586be2d2f8a3d723868,https://github.com/pandas-dev/pandas/issues/2971,https://github.com/pandas-dev/pandas,2.0,29.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,9.0,Y,Y,Bare Raise,N,,N,
416,openbbterminal,0,8,issue,3131,"fix forex bugs (#3131)

* normalized way moving average is treated and prevent huge exception prompt

* changed descriptions on docs

* change to check_positive_float

* fix linting

* fix linting",Henrique Joaquim,2022-10-28 11:32:02+01:00,FALSE,bug,https://github.com/openbb-finance/openbbterminal/issues/3131,True,S,Exceptional error,Unhandled exception,Add a exception handling block,,N,Exceptional error,Unhandled exception,Add a exception handling block,Incorrect Exceptions,Incorrect Exceptions,Missing Exception Type,Improper Exception Handling,Add a exception handling block,Improve the exception handling block,,,,,,,,,,,,,,,,,,,,,,,
417,psutil,0,8,issue,3,fix compilation error on windows + py3; fix a couple of other minor things,Giampaolo Rodola,2015-02-12 11:35:32-08:00,FALSE,"bug,imported,tests",https://github.com/giampaolo/psutil/issues/3,True,S,Exceptional error,Improper Handling by swallowing exception,Fix handling block,,S,Exceptional error,Improper Handling by swallowing exception,Fix handling block,Incorrect Exceptions,Incorrect Exceptions,Swallowing Exception,EH Anti-Patterns,Add a exception handling block,Improve the exception handling block,0.0,1.0,347.0,bcfdbdcd170eaff681890631222132294efc6782,https://github.com/giampaolo/psutil/issues/3,https://github.com/giampaolo/psutil,3.0,275.0,32.0,1.0,0.0,0.0,3.0,0.0,0.0,36.0,Y,N,,Y,"Nested Try,Too Broad Except,Bare Raise",N,foi removida a linha com antipattern Nested Try
418,altair,0,8,issue,649,bug: fix tempfile issue when saving to png/eps on windows (#649),Jake VanderPlas,2018-03-25 18:59:38-07:00,FALSE,bug,https://github.com/altair-viz/altair/issues/649,True,S,Exceptional error,Unhandled exception on finally block,Add if check,,N,Exceptional error,Unhandled exception on finally block,Add if check,Incorrect Exceptions,Incorrect Exceptions,Missing Type on Finally Block,Improper Finally Block,Change the the exception code logic,Change the the exception code logic,,,,,,,,,,,,,,,,,,,,,,,
419,lbry-sdk,0,8,issue,3136,"merge pull request #3136 from lbryio/fix-reflector-loop

fix reflector loop crashing upon an unexpected error",Jack Robison,2021-01-08 12:40:18-05:00,TRUE,type: bug,https://github.com/lbryio/lbry-sdk/issues/3136,True,S,Unexpected error,Unhandled exception,Change exception type,,S,Unexpected error,Unhandled exception,Change exception type,Incorrect Exceptions,Incorrect Exceptions,Missing Exception Type,Improper Exception Handling,Change to apropriated exception type,Improve the exception handling block,0.0,1.0,203.0,a4db0820bc9275a3e10faffa5f3a7e98ea940682,https://github.com/lbryio/lbry-sdk/issues/3136,https://github.com/lbryio/lbry-sdk,3.0,53.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,Y,N,,Y,Too Broad Except,N,foi removida a linha com antipattern Too Broad Except
420,pytest,0,8,issue,37,"let unittest frameworks deal with async functions

instead of trying to handle unittest-async functions in pytest_pyfunc_call,
let the unittest framework handle them instead.

this lets us remove the hack in pytest_pyfunc_call, with the upside that
we should support any unittest-async based framework.

also included 'asynctest' as test dependency for py37-twisted, and renamed
'twisted' to 'unittestextras' to better reflect that we install 'twisted' and
'asynctest' now.

this also fixes the problem of cleanup functions not being properly called
for async functions.

fix #7110
fix #6924",Bruno Oliveira,2020-05-01 12:56:06-03:00,FALSE,type: bug,https://github.com/pytest-dev/pytest/issues/37,True,S,Improper behavior,API Misuse,Remove exception handling,,S,Improper behavior,API Misuse,Remove exception handling,Incorrect Behavior,Incorrect Behavior,API Misuse,API Errors,Remove the exception handling block,Improve the exception handling block,0.0,1.0,367.0,fd2f172258d120912b6cb5fb2b9e7eab714b6098,https://github.com/pytest-dev/pytest/issues/37,https://github.com/pytest-dev/pytest,6.0,177.0,2.0,11.0,1.0,0.0,0.0,0.0,0.0,14.0,Y,N,,Y,"Bare Except,Too Broad Except",N,foi removida a linha com antipattern Bare Except
421,pip,0,8,issue,7,fix issue 7 -- don't raise installationerror anymore to allow commit specific editable installs (git backend),Jannis Leidel,2009-10-26 00:08:34+01:00,FALSE,"type: bug,auto-locked",https://github.com/pypa/pip/issues/7,True,S,Improper behavior,API Misuse,Remove raise statement,,N,Improper behavior,API Misuse,Remove raise statement,Incorrect Behavior,Incorrect Behavior,API Misuse,API Errors,Remove a raise statement,Improve raising conditions,0.0,1.0,334.0,a8de40cac1efc1e64dff6e62ad6939499027ed0d,https://github.com/pypa/pip/issues/7,https://github.com/pypa/pip,1.0,183.0,2.0,1.0,4.0,1.0,2.0,1.0,0.0,11.0,N,N,,N,,,
422,psutil,0,8,issue,416,fix issue 416 (linux): try to encode() the path name in case statvfs() raise unicodeencodeerror and then retry; also add unit tests for unicode path names passed to disk_usage(),Giampaolo Rodola',2013-08-09 15:24:42+02:00,FALSE,"bug,imported",https://github.com/giampaolo/psutil/issues/416,True,S,Exceptional error,Unicode string error,Add a exception handling block,,S,Exceptional error,Unicode string error,Add a exception handling block,Incorrect Exceptions,Incorrect Exceptions,Incorrect Logic,Incorrect Logic,Add a exception handling block,Improve the exception handling block,0.0,1.0,344.0,7e35546f6cd7365dc3a22547fdca8b4dc78997fb,https://github.com/giampaolo/psutil/issues/416,https://github.com/giampaolo/psutil,4.0,240.0,29.0,2.0,1.0,0.0,3.0,0.0,0.0,35.0,Y,N,,Y,"Nested Try,Too Broad Except,Bare Raise",N,foi removida a linha com antipattern Nested Try
