,method_id,method_text
70,8b891c45-0683-4522-a69b-e3bd85944730,"    public CSVReader(Reader reader) {
        this(reader, DEFAULT_SEPARATOR);
    }
"
71,8938cb11-569e-4231-b451-3411b6e1a462,"    public CSVReader(Reader reader, char separator) {
        this(reader, separator, DEFAULT_QUOTE_CHARACTER);
    }
"
72,67c53d6c-d868-4ab6-a953-a6899a64e9e2,"    public CSVReader(Reader reader, char separator, char quotechar) {
        this(reader, separator, quotechar, DEFAULT_SKIP_LINES);
    }
"
73,82428d1e-4b1b-4698-9875-3a3c45173bfc,"    public CSVReader(Reader reader, char separator, char quotechar, int line) {
        this.br = new BufferedReader(reader);
        this.separator = separator;
        this.quotechar = quotechar;
        this.skipLines = line;
    }
"
74,8dad8a77-e00c-4065-912e-3b3077300365,"    public List readAll() throws IOException {

        List allElements = new ArrayList();
        while (hasNext) {
            String[] nextLineAsTokens = readNext();
            if (nextLineAsTokens != null)
                allElements.add(nextLineAsTokens);
        }
        return allElements;

    }
"
75,6e6d5bf6-dc61-4879-a123-dfc34687fda1,"    public String[] readNext() throws IOException {

        String nextLine = getNextLine();
        return hasNext ? parseLine(nextLine) : null;
    }
"
76,1e09b27b-dbd2-4227-98e3-27f26cefb5f9,"    private String getNextLine() throws IOException {
    	if (!this.linesSkiped) {
            for (int i = 0; i < skipLines; i++) {
                br.readLine();
            }
            this.linesSkiped = true;
        }
        String nextLine = br.readLine();
        if (nextLine == null) {
            hasNext = false;
        }
        return hasNext ? nextLine : null;
    }
"
77,e1855207-da1f-4266-ae2b-17cc89ac6c3f,"    private String[] parseLine(String nextLine) throws IOException {

        if (nextLine == null) {
            return null;
        }

        List tokensOnThisLine = new ArrayList();
        StringBuffer sb = new StringBuffer();
        boolean inQuotes = false;
        do {
        	if (inQuotes) {
                // continuing a quoted section, reappend newline
                sb.append(""\n"");
                nextLine = getNextLine();
                if (nextLine == null)
                    break;
            }
            for (int i = 0; i < nextLine.length(); i++) {

                char c = nextLine.charAt(i);
                if (c == quotechar) {
                	// this gets complex... the quote may end a quoted block, or escape another quote.
                	// do a 1-char lookahead:
                	if( inQuotes  // we are in quotes, therefore there can be escaped quotes in here.
                	    && nextLine.length() > (i+1)  // there is indeed another character to check.
                	    && nextLine.charAt(i+1) == quotechar ){ // ..and that char. is a quote also.
                		// we have two quote chars in a row == one quote char, so consume them both and
                		// put one on the token. we do *not* exit the quoted text.
                		sb.append(nextLine.charAt(i+1));
                		i++;
                	}else{
                		inQuotes = !inQuotes;
                		// the tricky case of an embedded quote in the middle: a,bc""d""ef,g
                		if(i>2 //not on the begining of the line
                				&& nextLine.charAt(i-1) != this.separator //not at the begining of an escape sequence 
                				&& nextLine.length()>(i+1) &&
                				nextLine.charAt(i+1) != this.separator //not at the	end of an escape sequence
                		){
                			sb.append(c);
                		}
                	}
                } else if (c == separator && !inQuotes) {
                    tokensOnThisLine.add(sb.toString());
                    sb = new StringBuffer(); // start work on next token
                } else {
                    sb.append(c);
                }
            }
        } while (inQuotes);
        tokensOnThisLine.add(sb.toString());
        return (String[]) tokensOnThisLine.toArray(new String[0]);

    }
"
78,22818b98-f3cf-420f-9313-a354baba46e1,"    public void close() throws IOException{
    	br.close();
    }
"
79,37f4c1ea-7224-4499-9edb-3082506a42ff,"    public CSVWriter(Writer writer) {
        this(writer, DEFAULT_SEPARATOR);
    }
"
80,014ba124-b5eb-4bb8-8fe0-06c7850e8279,"    public CSVWriter(Writer writer, char separator) {
        this(writer, separator, DEFAULT_QUOTE_CHARACTER);
    }
"
81,a6a2b5fe-3b3c-41c3-ac2d-6881a338d83c,"    public CSVWriter(Writer writer, char separator, char quotechar) {
    	this(writer, separator, quotechar, DEFAULT_ESCAPE_CHARACTER);
    }
"
82,280b3078-3b46-4e09-92c4-b81d34cde6c1,"    public CSVWriter(Writer writer, char separator, char quotechar, char escapechar) {
        this(writer, separator, quotechar, escapechar, DEFAULT_LINE_END);
    }
"
83,2fe681f1-5670-431d-87f5-442107e9c1be,"    public CSVWriter(Writer writer, char separator, char quotechar, String lineEnd) {
        this(writer, separator, quotechar, DEFAULT_ESCAPE_CHARACTER, lineEnd);
    }   
"
84,03bb1243-5dbc-412f-8296-1c204c1602ba,"    public CSVWriter(Writer writer, char separator, char quotechar, char escapechar, String lineEnd) {
        this.rawWriter = writer;
        this.pw = new PrintWriter(writer);
        this.separator = separator;
        this.quotechar = quotechar;
        this.escapechar = escapechar;
        this.lineEnd = lineEnd;
    }
"
85,76e68560-8d8b-4268-9bd2-5c7ea8842925,"    public void writeAll(List allLines)  {

        for (Iterator iter = allLines.iterator(); iter.hasNext();) {
            String[] nextLine = (String[]) iter.next();
            writeNext(nextLine);
        }

    }
"
86,8a2f292d-179b-4018-83d4-8351be6ddf8b,"    protected void writeColumnNames(ResultSetMetaData metadata)
    	throws SQLException {
    	
    	int columnCount =  metadata.getColumnCount();
    	
    	String[] nextLine = new String[columnCount];
		for (int i = 0; i < columnCount; i++) {
			nextLine[i] = metadata.getColumnName(i + 1);
		}
    	writeNext(nextLine);
    }
"
87,eeed4cf8-ec15-4c13-a8fe-e669d9a6aff1,"    public void writeAll(java.sql.ResultSet rs, boolean includeColumnNames)  throws SQLException, IOException {
    	
    	ResultSetMetaData metadata = rs.getMetaData();
    	
    	
    	if (includeColumnNames) {
			writeColumnNames(metadata);
		}

    	int columnCount =  metadata.getColumnCount();
    	
    	while (rs.next())
    	{
        	String[] nextLine = new String[columnCount];
        	
        	for (int i = 0; i < columnCount; i++) {
				nextLine[i] = getColumnValue(rs, metadata.getColumnType(i + 1), i + 1);
			}
        	
    		writeNext(nextLine);
    	}
    }
"
88,157223fe-acb3-4c3a-bf4b-71544fe962d6,"    private static String getColumnValue(ResultSet rs, int colType, int colIndex)
    		throws SQLException, IOException {

    	String value = """";
    	
		switch (colType)
		{
			case Types.BIT:
				Object bit = rs.getObject(colIndex);
				if (bit != null) {
					value = String.valueOf(bit);
				}
			break;
			case Types.BOOLEAN:
				boolean b = rs.getBoolean(colIndex);
				if (!rs.wasNull()) {
					value = Boolean.valueOf(b).toString();
				}
			break;
			case Types.CLOB:
				Clob c = rs.getClob(colIndex);
				if (c != null) {
					value = read(c);
				}
			break;
			case Types.BIGINT:
			case Types.DECIMAL:
			case Types.DOUBLE:
			case Types.FLOAT:
			case Types.REAL:
			case Types.NUMERIC:
				BigDecimal bd = rs.getBigDecimal(colIndex);
				if (bd != null) {
					value = """" + bd.doubleValue();
				}
			break;
			case Types.INTEGER:
			case Types.TINYINT:
			case Types.SMALLINT:
				int intValue = rs.getInt(colIndex);
				if (!rs.wasNull()) {
					value = """" + intValue;
				}
			break;
			case Types.JAVA_OBJECT:
				Object obj = rs.getObject(colIndex);
				if (obj != null) {
					value = String.valueOf(obj);
				}
			break;
			case Types.DATE:
				java.sql.Date date = rs.getDate(colIndex);
				if (date != null) {
					value = DATE_FORMATTER.format(date);;
				}
			break;
			case Types.TIME:
				Time t = rs.getTime(colIndex);
				if (t != null) {
					value = t.toString();
				}
			break;
			case Types.TIMESTAMP:
				Timestamp tstamp = rs.getTimestamp(colIndex);
				if (tstamp != null) {
					value = TIMESTAMP_FORMATTER.format(tstamp);
				}
			break;
			case Types.LONGVARCHAR:
			case Types.VARCHAR:
			case Types.CHAR:
				value = rs.getString(colIndex);
			break;
			default:
				value = """";
		}

		
		if (value == null)
		{
			value = """";
		}
		
		return value;
    	
    }
"
89,f8ada4b7-3f98-44f0-ac79-1e1259194620,"	private static String read(Clob c) throws SQLException, IOException
	{
		StringBuffer sb = new StringBuffer( (int) c.length());
		Reader r = c.getCharacterStream();
		char[] cbuf = new char[2048];
		int n = 0;
		while ((n = r.read(cbuf, 0, cbuf.length)) != -1) {
			if (n > 0) {
				sb.append(cbuf, 0, n);
			}
		}
		return sb.toString();
	}
"
90,a040ad75-4dc0-4b31-a955-ff1db6a32678,"    public void writeNext(String[] nextLine) {
    	
    	if (nextLine == null)
    		return;
    	
        StringBuffer sb = new StringBuffer();
        for (int i = 0; i < nextLine.length; i++) {

            if (i != 0) {
                sb.append(separator);
            }

            String nextElement = nextLine[i];
            if (nextElement == null)
                continue;
            if (quotechar !=  NO_QUOTE_CHARACTER)
            	sb.append(quotechar);
            for (int j = 0; j < nextElement.length(); j++) {
                char nextChar = nextElement.charAt(j);
                if (escapechar != NO_ESCAPE_CHARACTER && nextChar == quotechar) {
                	sb.append(escapechar).append(nextChar);
                } else if (escapechar != NO_ESCAPE_CHARACTER && nextChar == escapechar) {
                	sb.append(escapechar).append(nextChar);
                } else {
                    sb.append(nextChar);
                }
            }
            if (quotechar != NO_QUOTE_CHARACTER)
            	sb.append(quotechar);
        }
        
        sb.append(lineEnd);
        pw.write(sb.toString());

    }
"
91,b3da4eb3-ea19-41c5-bf76-f471ea491a41,"    public void flush() throws IOException {

        pw.flush();

    } 
"
92,0fe3a83d-9eee-475b-8203-cdd9bc96e4a4,"    public void close() throws IOException {
        pw.flush();
        pw.close();
        rawWriter.close();
    }
"
93,afd74622-642b-4b1d-b011-2d285973cc36,"	public void test_tilt_line_left() {
		int[] expected = null;
		int[] old = null;
		int[] after = null;
		Game2048Core processer = new Game2048Core();

		old = new int[] { 0, 0, 2, 2 };
		after = processer.tilt_line_left(old);
		expected = new int[] { 2, 2, 0, 0 };
		if (GameUtil.compareExpectToActualLine(expected, after)) {
			GameUtil.printLine(old, """", after, expected, GameUtil.PASSED);
		} else {
			GameUtil.printLine(old, """", after, expected, GameUtil.FAILED);
			fail();
		}

		old = new int[] { 0, 0, 0, 2 };
		after = processer.tilt_line_left(old);
		expected = new int[] { 2, 0, 0, 0 };
		if (GameUtil.compareExpectToActualLine(expected, after)) {
			GameUtil.printLine(old, """", after, expected, GameUtil.PASSED);
		} else {
			GameUtil.printLine(old, """", after, expected, GameUtil.FAILED);
			fail();
		}

		old = new int[] { 2, 0, 0, 2 };
		after = processer.tilt_line_left(old);
		expected = new int[] { 2, 2, 0, 0 };
		if (GameUtil.compareExpectToActualLine(expected, after)) {
			GameUtil.printLine(old, """", after, expected, GameUtil.PASSED);
		} else {
			GameUtil.printLine(old, """", after, expected, GameUtil.FAILED);
			fail();
		}

		old = new int[] { 2, 0, 0, 0 };
		after = processer.tilt_line_left(old);
		expected = new int[] { 2, 0, 0, 0 };
		if (GameUtil.compareExpectToActualLine(expected, after)) {
			GameUtil.printLine(old, """", after, expected, GameUtil.PASSED);
		} else {
			GameUtil.printLine(old, """", after, expected, GameUtil.FAILED);
			fail();
		}
	}
"
94,b297cba1-fadd-4d9f-8816-7bfe429007e5,"	public void test_combine_tiles() {
		int[] expected = null;
		int[] old = null;
		Game2048Core processer = new Game2048Core();

		old = new int[] { 1, 1, 0, 0 };
		int after[] = processer.combine_tiles(old);
		expected = new int[] { 2, 0, 0, 0 };

		if (GameUtil.compareExpectToActualLine(expected, after)) {
			GameUtil.printLine(old, ""after combine_line_left became"", after,
					expected, GameUtil.PASSED);
		} else {
			GameUtil.printLine(old, ""after combine_line_left became"", after,
					expected, GameUtil.FAILED);
			fail();
		}

		old = new int[] { 1, 1, 1, 0 };
		after = processer.combine_tiles(old);
		expected = new int[] { 2, 1, 0, 0 };
		if (GameUtil.compareExpectToActualLine(expected, after)) {
			GameUtil.printLine(old, ""after combine_line_left became"", after,
					expected, GameUtil.PASSED);
		} else {
			GameUtil.printLine(old, ""after combine_line_left became"", after,
					expected, GameUtil.FAILED);
			fail();
		}

		old = new int[] { 1, 1, 1, 1 };
		after = processer.combine_tiles(old);
		expected = new int[] { 2, 2, 0, 0 };
		if (GameUtil.compareExpectToActualLine(expected, after)) {
			GameUtil.printLine(old, ""after combine_line_left became"", after,
					expected, GameUtil.PASSED);
		} else {
			GameUtil.printLine(old, ""after combine_line_left became"", after,
					expected, GameUtil.FAILED);
			fail();
		}

		old = new int[] { 1, 2, 3, 4 };
		after = processer.combine_tiles(old);
		expected = new int[] { 1, 2, 3, 4 };
		if (GameUtil.compareExpectToActualLine(expected, after)) {
			GameUtil.printLine(old, ""after combine_line_left became"", after,
					expected, GameUtil.PASSED);
		} else {
			GameUtil.printLine(old, ""after combine_line_left became"", after,
					expected, GameUtil.FAILED);
			fail();
		}

		old = new int[] { 1, 2, 3, 3 };
		after = processer.combine_tiles(old);
		expected = new int[] { 1, 2, 6, 0 };
		if (GameUtil.compareExpectToActualLine(expected, after)) {
			GameUtil.printLine(old, ""after combine_line_left became"", after,
					expected, GameUtil.PASSED);
		} else {
			GameUtil.printLine(old, ""after combine_line_left became"", after,
					expected, GameUtil.FAILED);
			fail();
		}

		old = new int[] { 1, 2, 2, 3 };
		after = processer.combine_tiles(old);
		expected = new int[] { 1, 4, 3, 0 };
		if (GameUtil.compareExpectToActualLine(expected, after)) {
			GameUtil.printLine(old, ""after combine_line_left became"", after,
					expected, GameUtil.PASSED);
		} else {
			GameUtil.printLine(old, ""after combine_line_left became"", after,
					expected, GameUtil.FAILED);
			fail();
		}
	}
"
95,9adcde4d-5eb7-4fd5-8794-5d52eecbc484,"	private boolean line_vector_test(int i1, int i2, int i3, int i4,
			String msg, int o1, int o2, int o3, int o4) {
		Game2048Core processer = new Game2048Core();
		int list[] = { i1, i2, i3, i4 };
		if (null != msg) {
			System.out.print(msg);
		} else {
			System.out.print("" Tilting ""
					+ GameUtil.convertLineToTxtWithSep(i1, i2, i3, i4)
					+ "" left yields ""
					+ GameUtil.convertLineToTxtWithSep(o1, o2, o3, o4));
		}
		list = processer.tilt_line_left_combine(new int[] { i1, i2, i3, i4 });

		if ((list[0] != o1) || (list[1] != o2) || (list[2] != o3)
				|| (list[3] != o4)) {

			System.out.println("" FAILED: ""
					+ GameUtil.convertLineToTxtWithSep(i1, i2, i3, i4)
					+ "" became "" + GameUtil.convertLineToTxtWithSep(list)
					+ "" instead of ""
					+ GameUtil.convertLineToTxtWithSep(o1, o2, o3, o4));

			return false;
		}
		System.out.println("" - PASSED."");
		return true;
	}
"
96,c305f4a1-f4f7-4a64-b494-d25f207fa74f,"	public void test_tilt_left() {
		boolean e = true;
		e &= line_vector_test(0, 0, 0, 0, ""Empty list is empty after shift"", 0,
				0, 0, 0);
		e &= line_vector_test(1, 0, 0, 0,
				""Value on left stays on left after shift"", 1, 0, 0, 0);
		e &= line_vector_test(0, 0, 0, 1,
				""Value on right shifts to left edge after shift"", 1, 0, 0, 0);
		e &= line_vector_test(0, 0, 1, 0,
				""Value in middle shifts to left edge after shift"", 1, 0, 0, 0);
		e &= line_vector_test(1, 2, 4, 8, ""Distinct values don't combine"", 1,
				2, 4, 8);
		e &= line_vector_test(1, 1, 1, 1, ""Combinations don't cascade"", 2, 2,
				0, 0);
		e &= line_vector_test(0, 0, 1, 1, null, 2, 0, 0, 0);
		e &= line_vector_test(4, 0, 1, 1, null, 4, 2, 0, 0);
		e &= line_vector_test(2, 0, 1, 1, null, 2, 2, 0, 0);

		assertTrue(e);

	}
"
97,0918f7e2-3f60-4dff-89d8-3419d96e77c1,"	public void test_rotate_clockWise_90degree(){
		Game2048Core processer = new Game2048Core();
		int[][] in = null;
		int[][] out = null;
		int[][] expected = new int[][] {
		           { 2, 0, 2, 2 }, 
		           { 0, 0, 0, 0 }, 
		           { 0, 2, 0, 0 },
		           { 0, 2, 0, 2 }
		          };
		
		in = new int[][] {
				           { 2, 0, 0, 2 }, 
				           { 2, 0, 0, 0 }, 
				           { 0, 0, 2, 2 },
				           { 2, 0, 0, 0 }
				          };
		out=processer.rotate_clockWise_90degree(in);
		
		if (GameUtil.compareExpectToActualBoard(expected, out)) {
			GameUtil.printBoard(in, ""after rotate board clockwise 90 degree became"", out,
					expected, GameUtil.PASSED);
		} else {
			GameUtil.printBoard(in, ""after rotate board clockwise 90 degree became"", out,
					expected, GameUtil.FAILED);
			fail();
		}
	}
"
